class	parent_class	field	type_code	type_size_bytes	type_guess	offset_dec	offset_hex	elem_count	enum_table	reg_func	parent_reg_func	call_site	class_confidence
ShapeBaseImageData	GameBaseData	minTargetingDistance	5	4	F32	3324	0xcfc	1		0x005f4d90	0x005e27d0	0x005f5309	vtable-init
ShapeBaseImageData	GameBaseData	mass	5	4	F32	3328	0xd00	1		0x005f4d90	0x005e27d0	0x005f4ef8	vtable-init
ShapeBaseImageData	GameBaseData	usesEnergy	3	1	bool(4)	3332	0xd04	1		0x005f4d90	0x005e27d0	0x005f4f10	vtable-init
ShapeBaseImageData	GameBaseData	minEnergy	5	4	F32	3336	0xd08	1		0x005f4d90	0x005e27d0	0x005f4f28	vtable-init
ShapeBaseImageData	GameBaseData	accuFire	3	1	bool(4)	3340	0xd0c	1		0x005f4d90	0x005e27d0	0x005f4f40	vtable-init
ShapeBaseImageData	GameBaseData	cloakable	3	1	bool(4)	3341	0xd0d	1		0x005f4d90	0x005e27d0	0x005f4e80	vtable-init
ShapeBaseImageData	GameBaseData	lightType	9	4	enum(S32)+table	3344	0xd10	1	0x8408f0	0x005f4d90	0x005e27d0	0x005f4f5b	vtable-init
ShapeBaseImageData	GameBaseData	lightColor	12	16	ColorF(16B)	3348	0xd14	1		0x005f4d90	0x005e27d0	0x005f4f73	vtable-init
ShapeBaseImageData	GameBaseData	lightTime	1	4	S32	3364	0xd24	1		0x005f4d90	0x005e27d0	0x005f4f8b	vtable-init
ShapeBaseImageData	GameBaseData	lightRadius	5	4	F32	3368	0xd28	1		0x005f4d90	0x005e27d0	0x005f4fa3	vtable-init
ShapeBaseImageData	GameBaseData	computeCRC	3	1	bool(4)	3448	0xd78	1		0x005f4d90	0x005e27d0	0x005f5321	vtable-init
ShapeBaseImageData	GameBaseData	casing	39	8	DebrisData*	3544	0xdd8	1		0x005f4d90	0x005e27d0	0x005f4fbb	vtable-init
ShapeBaseImageData	GameBaseData	shellExitDir	16	12	Point3F(12B)	3552	0xde0	1		0x005f4d90	0x005e27d0	0x005f4fd3	vtable-init
ShapeBaseImageData	GameBaseData	shellExitVariance	5	4	F32	3564	0xdec	1		0x005f4d90	0x005e27d0	0x005f4feb	vtable-init
ShapeBaseImageData	GameBaseData	shellVelocity	5	4	F32	3568	0xdf0	1		0x005f4d90	0x005e27d0	0x005f5003	vtable-init
ShellBitmapButton	GuiButtonCtrl	simpleStyle	3	1	bool(4)	308	0x134	1		0x004e0d10	0x004adcc0	0x004e0d28	vtable-init
ShellFancyArray	GuiControl	headerBitmap	7	4	string(char*)	292	0x124	1		0x004eb9e0	0x004b6960	0x004eba10	vtable-init
ShellFancyArray	GuiControl	sortArrowBitmap	7	4	string(char*)	300	0x12c	1		0x004eb9e0	0x004b6960	0x004eba28	vtable-init
ShellFancyArray	GuiControl	barBase	7	4	string(char*)	308	0x134	1		0x004eb9e0	0x004b6960	0x004eba58	vtable-init
ShellFancyArray	GuiControl	fieldBase	7	4	string(char*)	320	0x140	1		0x004eb9e0	0x004b6960	0x004eba40	vtable-init
ShellFancyArray	GuiControl	rowHeight	1	4	S32	380	0x17c	1		0x004eb9e0	0x004b6960	0x004eba88	vtable-init
ShellFancyArray	GuiControl	glowOffset	1	4	S32	388	0x184	1		0x004eb9e0	0x004b6960	0x004eba70	vtable-init
ShellFancyArray	GuiControl	startScrollRegion	14	8	Point2I(8B)	396	0x18c	1		0x004eb9e0	0x004b6960	0x004eb9f8	vtable-init
ShellFancyArray	GuiControl	headerFontType	7	4	string(char*)	412	0x19c	1		0x004eb9e0	0x004b6960	0x004ebaa0	vtable-init
ShellFancyArray	GuiControl	headerFontSize	1	4	S32	416	0x1a0	1		0x004eb9e0	0x004b6960	0x004ebab8	vtable-init
ShellFancyArray	GuiControl	headerFontColor	11	4	ColorI(4B)	432	0x1b0	1		0x004eb9e0	0x004b6960	0x004ebad0	vtable-init
ShellFancyArray	GuiControl	headerFontColorHL	11	4	ColorI(4B)	436	0x1b4	1		0x004eb9e0	0x004b6960	0x004ebae8	vtable-init
ShellFancyArray	GuiControl	separatorColor	11	4	ColorI(4B)	440	0x1b8	1		0x004eb9e0	0x004b6960	0x004ebb00	vtable-init
ShellFancyArray	GuiControl	drawSeparators	3	1	bool(4)	444	0x1bc	1		0x004eb9e0	0x004b6960	0x004ebb18	vtable-init
ShellFancyArray	GuiControl	headerSort	3	1	bool(4)	445	0x1bd	1		0x004eb9e0	0x004b6960	0x004ebb30	vtable-init
ShellFancyArray	GuiControl	allowReposition	3	1	bool(4)	446	0x1be	1		0x004eb9e0	0x004b6960	0x004ebb48	vtable-init
ShellFancyArray	GuiControl	noSelect	3	1	bool(4)	447	0x1bf	1		0x004eb9e0	0x004b6960	0x004ebb60	vtable-init
ShellFancyArrayScrollCtrl	GuiControl	fixedHorizontal	3	1	bool(4)	184	0xb8	1		0x004efef0	0x004b6960	0x004eff08	vtable-init
ShellFancyArrayScrollCtrl	GuiControl	vertSpacerBitmap	7	4	string(char*)	188	0xbc	1		0x004efef0	0x004b6960	0x004eff20	vtable-init
ShellFancyArrayScrollCtrl	GuiControl	horzSpacerBitmap	7	4	string(char*)	192	0xc0	1		0x004efef0	0x004b6960	0x004eff38	vtable-init
ShellFancyTextList	ShellFancyArray	allowColorChars	3	1	bool(4)	556	0x22c	1		0x004f20b0	0x004eb9e0	0x004f20c8	vtable-init
ShellLaunchMenu	GuiTextCtrl	buttonFontType	7	4	string(char*)	232	0xe8	1		0x004e35b0	0x004c1360	0x004e35c8	vtable-init
ShellLaunchMenu	GuiTextCtrl	buttonFontSize	1	4	S32	236	0xec	1		0x004e35b0	0x004c1360	0x004e35e0	vtable-init
ShellLaunchMenu	GuiTextCtrl	buttonFontColor	11	4	ColorI(4B)	240	0xf0	1		0x004e35b0	0x004c1360	0x004e35f8	vtable-init
ShellLaunchMenu	GuiTextCtrl	buttonFontColorHL	11	4	ColorI(4B)	244	0xf4	1		0x004e35b0	0x004c1360	0x004e3610	vtable-init
ShellLaunchMenu	GuiTextCtrl	rolloverBarBitmap	7	4	string(char*)	252	0xfc	1		0x004e35b0	0x004c1360	0x004e3628	vtable-init
ShellLaunchMenu	GuiTextCtrl	selectedBarBitmap	7	4	string(char*)	256	0x100	1		0x004e35b0	0x004c1360	0x004e3640	vtable-init
ShellLaunchMenu	GuiTextCtrl	separatorBitmap	7	4	string(char*)	260	0x104	1		0x004e35b0	0x004c1360	0x004e3658	vtable-init
ShellLaunchMenu	GuiTextCtrl	vWipeFillBmp	7	4	string(char*)	264	0x108	1		0x004e35b0	0x004c1360	0x004e3670	vtable-init
ShellLaunchMenu	GuiTextCtrl	vWipeBarBmp	7	4	string(char*)	268	0x10c	1		0x004e35b0	0x004c1360	0x004e3688	vtable-init
ShellPaneCtrl	GuiTextCtrl	noTitleBar	3	1	bool(4)	224	0xe0	1		0x004e91a0	0x004c1360	0x004e91b8	vtable-init
ShellPopupMenu	GuiPopUpMenuCtrl	buttonBitmap	7	4	string(char*)	260	0x104	1		0x004e7d70	0x004c8ae0	0x004e7d88	vtable-init
ShellPopupMenu	GuiPopUpMenuCtrl	rolloverBarBitmap	7	4	string(char*)	412	0x19c	1		0x004e7d70	0x004c8ae0	0x004e7da0	vtable-init
ShellPopupMenu	GuiPopUpMenuCtrl	selectedBarBitmap	7	4	string(char*)	416	0x1a0	1		0x004e7d70	0x004c8ae0	0x004e7db8	vtable-init
ShellPopupMenu	GuiPopUpMenuCtrl	noButtonStyle	3	1	bool(4)	428	0x1ac	1		0x004e7d70	0x004c8ae0	0x004e7dd0	vtable-init
ShellProgressBar	GuiProgressCtrl	glowOffset	14	8	Point2I(8B)	236	0xec	1		0x004ea760	0x004b6960	0x004ea778	vtable-init
ShellProgressBar	GuiProgressCtrl	text	8	4	string-ptr	244	0xf4	1		0x004ea760	0x004b6960	0x004ea790	vtable-init
ShellScrollCtrl	GuiScrollCtrl	fieldBase	7	4	string(char*)	600	0x258	1		0x004e5d70	0x004be6e0	0x004e5d88	vtable-init
ShellSliderCtrl	GuiSliderCtrl	usePlusMinus	3	1	bool(4)	504	0x1f8	1		0x004f3550	0x004c0800	0x004f3568	vtable-init
ShellTabFrame	GuiControl	isVertical	3	1	bool(4)	185	0xb9	1		0x004f5c10	0x004b6960	0x004f5c28	vtable-init
ShellTabFrame	GuiControl	useCloseButton	3	1	bool(4)	186	0xba	1		0x004f5c10	0x004b6960	0x004f5c40	vtable-init
ShellTabFrame	GuiControl	edgeInset	1	4	S32	188	0xbc	1		0x004f5c10	0x004b6960	0x004f5c58	vtable-init
ShellTabGroupCtrl	GuiControl	glowOffset	1	4	S32	172	0xac	1		0x004f85e0	0x004b6960	0x004f85f8	vtable-init
ShellTabGroupCtrl	GuiControl	tabSpacing	1	4	S32	188	0xbc	1		0x004f85e0	0x004b6960	0x004f8610	vtable-init
ShellTabGroupCtrl	GuiControl	maxTabWidth	1	4	S32	196	0xc4	1		0x004f85e0	0x004b6960	0x004f8628	vtable-init
ShellTabGroupCtrl	GuiControl	stretchToFit	3	1	bool(4)	204	0xcc	1		0x004f85e0	0x004b6960	0x004f8640	vtable-init
ShellTextEditCtrl	GuiTextEditCtrl	glowOffset	14	8	Point2I(8B)	372	0x174	1		0x004e5190	0x004c1c50	0x004e51a8	vtable-init
ShellTextList	ShellFancyTextList	expression	8	4	string-ptr	148	0x94	1		0x004e01a0	0x004b6960	0x004e01b8	inferred-by-elimination
ShellWindowCtrl	GuiTextCtrl	frameBase	7	4	string(char*)	252	0xfc	1		0x004f6cc0	0x004c1360	0x004f6cd8	vtable-init
ShellWindowCtrl	GuiTextCtrl	resizeWidth	3	1	bool(4)	292	0x124	1		0x004f6cc0	0x004c1360	0x004f6d08	vtable-init
ShellWindowCtrl	GuiTextCtrl	resizeHeight	3	1	bool(4)	293	0x125	1		0x004f6cc0	0x004c1360	0x004f6d20	vtable-init
ShellWindowCtrl	GuiTextCtrl	canMove	3	1	bool(4)	294	0x126	1		0x004f6cc0	0x004c1360	0x004f6d38	vtable-init
ShellWindowCtrl	GuiTextCtrl	canClose	3	1	bool(4)	295	0x127	1		0x004f6cc0	0x004c1360	0x004f6d50	vtable-init
ShellWindowCtrl	GuiTextCtrl	closeCommand	7	4	string(char*)	296	0x128	1		0x004f6cc0	0x004c1360	0x004f6d68	vtable-init
ShellWindowCtrl	GuiTextCtrl	borderWidth	1	4	S32	300	0x12c	1		0x004f6cc0	0x004c1360	0x004f6cf0	vtable-init
ShockLanceProjectile	Projectile	targetId	1	4	S32	2080	0x820	1		0x0064ebe0	0x00631a50	0x0064ebf8	vtable-init
ShockLanceProjectileData	ProjectileData	zapDuration	5	4	F32	312	0x138	1		0x0064e2b0	0x006303f0	0x0064e2c8	vtable-init
ShockLanceProjectileData	ProjectileData	boltLength	5	4	F32	316	0x13c	1		0x0064e2b0	0x006303f0	0x0064e2e0	vtable-init
ShockLanceProjectileData	ProjectileData	startWidth	5	4	F32	320	0x140	2		0x0064e2b0	0x006303f0	0x0064e310	vtable-init
ShockLanceProjectileData	ProjectileData	endWidth	5	4	F32	328	0x148	2		0x0064e2b0	0x006303f0	0x0064e328	vtable-init
ShockLanceProjectileData	ProjectileData	boltSpeed	5	4	F32	336	0x150	2		0x0064e2b0	0x006303f0	0x0064e340	vtable-init
ShockLanceProjectileData	ProjectileData	texWrap	5	4	F32	344	0x158	2		0x0064e2b0	0x006303f0	0x0064e358	vtable-init
ShockLanceProjectileData	ProjectileData	numParts	1	4	S32	352	0x160	1		0x0064e2b0	0x006303f0	0x0064e370	vtable-init
ShockLanceProjectileData	ProjectileData	lightningFreq	5	4	F32	356	0x164	1		0x0064e2b0	0x006303f0	0x0064e388	vtable-init
ShockLanceProjectileData	ProjectileData	lightningDensity	5	4	F32	360	0x168	1		0x0064e2b0	0x006303f0	0x0064e3a0	vtable-init
ShockLanceProjectileData	ProjectileData	lightningAmp	5	4	F32	364	0x16c	1		0x0064e2b0	0x006303f0	0x0064e3b8	vtable-init
ShockLanceProjectileData	ProjectileData	lightningWidth	5	4	F32	368	0x170	1		0x0064e2b0	0x006303f0	0x0064e3d0	vtable-init
ShockLanceProjectileData	ProjectileData	texture	7	4	string(char*)	372	0x174	4		0x0064e2b0	0x006303f0	0x0064e2f8	vtable-init
ShockLanceProjectileData	ProjectileData	emitter	32	8	ParticleEmitterData*	388	0x184	1		0x0064e2b0	0x006303f0	0x0064e3e8	vtable-init
ShockLanceProjectileData	ProjectileData	shockwave	26	8	ShockwaveData*	396	0x18c	1		0x0064e2b0	0x006303f0	0x0064e400	vtable-init
Shockwave	GameBase	pos	16	12	Point3F(12B)	700	0x2bc	1		0x0068ced0	0x005e3670	0x0068cee8	vtable-init
Shockwave	GameBase	normal	16	12	Point3F(12B)	712	0x2c8	1		0x0068ced0	0x005e3670	0x0068cf00	vtable-init
ShockwaveData	GameBaseData	emitter	32	8	ParticleEmitterData*	68	0x44	3		0x0068c4b0	0x005e27d0	0x0068c4f0	vtable-init
ShockwaveData	GameBaseData	delayMS	1	4	S32	92	0x5c	1		0x0068c4b0	0x005e27d0	0x0068c505	vtable-init
ShockwaveData	GameBaseData	delayVariance	1	4	S32	96	0x60	1		0x0068c4b0	0x005e27d0	0x0068c51a	vtable-init
ShockwaveData	GameBaseData	lifetimeMS	1	4	S32	100	0x64	1		0x0068c4b0	0x005e27d0	0x0068c52f	vtable-init
ShockwaveData	GameBaseData	lifetimeVariance	1	4	S32	104	0x68	1		0x0068c4b0	0x005e27d0	0x0068c544	vtable-init
ShockwaveData	GameBaseData	scale	16	12	Point3F(12B)	108	0x6c	1		0x0068c4b0	0x005e27d0	0x0068c4db	vtable-init
ShockwaveData	GameBaseData	width	5	4	F32	120	0x78	1		0x0068c4b0	0x005e27d0	0x0068c559	vtable-init
ShockwaveData	GameBaseData	height	5	4	F32	124	0x7c	1		0x0068c4b0	0x005e27d0	0x0068c5b6	vtable-init
ShockwaveData	GameBaseData	numSegments	1	4	S32	128	0x80	1		0x0068c4b0	0x005e27d0	0x0068c571	vtable-init
ShockwaveData	GameBaseData	velocity	5	4	F32	132	0x84	1		0x0068c4b0	0x005e27d0	0x0068c5a1	vtable-init
ShockwaveData	GameBaseData	numVertSegments	1	4	S32	136	0x88	1		0x0068c4b0	0x005e27d0	0x0068c589	vtable-init
ShockwaveData	GameBaseData	verticalCurve	5	4	F32	140	0x8c	1		0x0068c4b0	0x005e27d0	0x0068c5ce	vtable-init
ShockwaveData	GameBaseData	acceleration	5	4	F32	144	0x90	1		0x0068c4b0	0x005e27d0	0x0068c5e6	vtable-init
ShockwaveData	GameBaseData	texWrap	5	4	F32	148	0x94	1		0x0068c4b0	0x005e27d0	0x0068c646	vtable-init
ShockwaveData	GameBaseData	is2D	3	1	bool(4)	152	0x98	1		0x0068c4b0	0x005e27d0	0x0068c65e	vtable-init
ShockwaveData	GameBaseData	mapToTerrain	3	1	bool(4)	153	0x99	1		0x0068c4b0	0x005e27d0	0x0068c676	vtable-init
ShockwaveData	GameBaseData	orientToNormal	3	1	bool(4)	154	0x9a	1		0x0068c4b0	0x005e27d0	0x0068c68e	vtable-init
ShockwaveData	GameBaseData	renderBottom	3	1	bool(4)	155	0x9b	1		0x0068c4b0	0x005e27d0	0x0068c6a6	vtable-init
ShockwaveData	GameBaseData	renderSquare	3	1	bool(4)	156	0x9c	1		0x0068c4b0	0x005e27d0	0x0068c6be	vtable-init
ShockwaveData	GameBaseData	times	5	4	F32	160	0xa0	4		0x0068c4b0	0x005e27d0	0x0068c5fe	vtable-init
ShockwaveData	GameBaseData	colors	12	16	ColorF(16B)	176	0xb0	4		0x0068c4b0	0x005e27d0	0x0068c616	vtable-init
ShockwaveData	GameBaseData	texture	7	4	string(char*)	240	0xf0	2		0x0068c4b0	0x005e27d0	0x0068c62e	vtable-init
Sky	SceneObject	cloudText	7	4	string(char*)	696	0x2b8	3		0x005ab310	0x0058c7f0	0x005ab328	vtable-init
Sky	SceneObject	cloudHeightPer	5	4	F32	708	0x2c4	3		0x005ab310	0x0058c7f0	0x005ab340	vtable-init
Sky	SceneObject	cloudSpeed1	5	4	F32	720	0x2d0	1		0x005ab310	0x0058c7f0	0x005ab358	vtable-init
Sky	SceneObject	cloudSpeed2	5	4	F32	724	0x2d4	1		0x005ab310	0x0058c7f0	0x005ab370	vtable-init
Sky	SceneObject	cloudSpeed3	5	4	F32	728	0x2d8	1		0x005ab310	0x0058c7f0	0x005ab388	vtable-init
Sky	SceneObject	materialList	7	4	string(char*)	3504	0xdb0	1		0x005ab310	0x0058c7f0	0x005ab478	vtable-init
Sky	SceneObject	fogColor	12	16	ColorF(16B)	3588	0xe04	1		0x005ab310	0x0058c7f0	0x005ab418	vtable-init
Sky	SceneObject	useSkyTextures	3	1	bool(4)	3604	0xe14	1		0x005ab310	0x0058c7f0	0x005ab3b8	vtable-init
Sky	SceneObject	renderBottomTexture	3	1	bool(4)	3605	0xe15	1		0x005ab310	0x0058c7f0	0x005ab3d0	vtable-init
Sky	SceneObject	SkySolidColor	12	16	ColorF(16B)	3608	0xe18	1		0x005ab310	0x0058c7f0	0x005ab3e8	vtable-init
Sky	SceneObject	fogDistance	5	4	F32	3624	0xe28	1		0x005ab310	0x0058c7f0	0x005ab400	vtable-init
Sky	SceneObject	visibleDistance	5	4	F32	3628	0xe2c	1		0x005ab310	0x0058c7f0	0x005ab3a0	vtable-init
Sky	SceneObject	fogVolume1	16	12	Point3F(12B)	3636	0xe34	1		0x005ab310	0x0058c7f0	0x005ab430	vtable-init
Sky	SceneObject	fogVolumeColor1	12	16	ColorF(16B)	3652	0xe44	1		0x005ab310	0x0058c7f0	0x005ab4c0	vtable-init
Sky	SceneObject	fogVolume2	16	12	Point3F(12B)	3668	0xe54	1		0x005ab310	0x0058c7f0	0x005ab448	vtable-init
Sky	SceneObject	fogVolumeColor2	12	16	ColorF(16B)	3684	0xe64	1		0x005ab310	0x0058c7f0	0x005ab4d8	vtable-init
Sky	SceneObject	fogVolume3	16	12	Point3F(12B)	3700	0xe74	1		0x005ab310	0x0058c7f0	0x005ab460	vtable-init
Sky	SceneObject	fogVolumeColor3	12	16	ColorF(16B)	3716	0xe84	1		0x005ab310	0x0058c7f0	0x005ab4f0	vtable-init
Sky	SceneObject	high_fogDistance	5	4	F32	3764	0xeb4	1		0x005ab310	0x0058c7f0	0x005ab520	vtable-init
Sky	SceneObject	high_visibleDistance	5	4	F32	3768	0xeb8	1		0x005ab310	0x0058c7f0	0x005ab508	vtable-init
Sky	SceneObject	high_fogVolume1	16	12	Point3F(12B)	3776	0xec0	1		0x005ab310	0x0058c7f0	0x005ab538	vtable-init
Sky	SceneObject	high_fogVolume2	16	12	Point3F(12B)	3788	0xecc	1		0x005ab310	0x0058c7f0	0x005ab550	vtable-init
Sky	SceneObject	high_fogVolume3	16	12	Point3F(12B)	3800	0xed8	1		0x005ab310	0x0058c7f0	0x005ab568	vtable-init
Sky	SceneObject	windVelocity	16	12	Point3F(12B)	3824	0xef0	1		0x005ab310	0x0058c7f0	0x005ab490	vtable-init
Sky	SceneObject	windEffectPrecipitation	3	1	bool(4)	3843	0xf03	1		0x005ab310	0x0058c7f0	0x005ab4a8	vtable-init
SniperProjectileData	ProjectileData	maxRifleRange	5	4	F32	312	0x138	1		0x00641480	0x006303f0	0x00641498	vtable-init
SniperProjectileData	ProjectileData	rifleHeadMultiplier	5	4	F32	316	0x13c	1		0x00641480	0x006303f0	0x006414b0	vtable-init
SniperProjectileData	ProjectileData	beamColor	12	16	ColorF(16B)	320	0x140	1		0x00641480	0x006303f0	0x006414c8	vtable-init
SniperProjectileData	ProjectileData	fadeTime	5	4	F32	336	0x150	1		0x00641480	0x006303f0	0x006414e0	vtable-init
SniperProjectileData	ProjectileData	startBeamWidth	5	4	F32	340	0x154	1		0x00641480	0x006303f0	0x00641510	vtable-init
SniperProjectileData	ProjectileData	endBeamWidth	5	4	F32	344	0x158	1		0x00641480	0x006303f0	0x00641528	vtable-init
SniperProjectileData	ProjectileData	beamFlareAngle	5	4	F32	348	0x15c	1		0x00641480	0x006303f0	0x00641558	vtable-init
SniperProjectileData	ProjectileData	minFlareSize	5	4	F32	352	0x160	1		0x00641480	0x006303f0	0x00641570	vtable-init
SniperProjectileData	ProjectileData	maxFlareSize	5	4	F32	356	0x164	1		0x00641480	0x006303f0	0x00641588	vtable-init
SniperProjectileData	ProjectileData	pulseBeamWidth	5	4	F32	360	0x168	1		0x00641480	0x006303f0	0x00641540	vtable-init
SniperProjectileData	ProjectileData	pulseSpeed	5	4	F32	364	0x16c	1		0x00641480	0x006303f0	0x006415a0	vtable-init
SniperProjectileData	ProjectileData	pulseLength	5	4	F32	368	0x170	1		0x00641480	0x006303f0	0x006415b8	vtable-init
SniperProjectileData	ProjectileData	lightRadius	5	4	F32	372	0x174	1		0x00641480	0x006303f0	0x006415e8	vtable-init
SniperProjectileData	ProjectileData	lightColor	12	16	ColorF(16B)	376	0x178	1		0x00641480	0x006303f0	0x006415d0	vtable-init
SniperProjectileData	ProjectileData	textureName	7	4	string(char*)	392	0x188	12		0x00641480	0x006303f0	0x006414f8	vtable-init
SpawnSphere	MissionMarker	radius	5	4	F32	2184	0x888	1		0x0066b000		0x0066b018	vtable-init
SpawnSphere	MissionMarker	sphereWeight	5	4	F32	2188	0x88c	1		0x0066b000		0x0066b030	vtable-init
SpawnSphere	MissionMarker	indoorWeight	5	4	F32	2192	0x890	1		0x0066b000		0x0066b048	vtable-init
SpawnSphere	MissionMarker	outdoorWeight	5	4	F32	2196	0x894	1		0x0066b000		0x0066b060	vtable-init
SplashData	GameBaseData	emitter	32	8	ParticleEmitterData*	68	0x44	3		0x00691690	0x005e27d0	0x006916d0	vtable-init
SplashData	GameBaseData	delayMS	1	4	S32	92	0x5c	1		0x00691690	0x005e27d0	0x006916e5	vtable-init
SplashData	GameBaseData	delayVariance	1	4	S32	96	0x60	1		0x00691690	0x005e27d0	0x006916fa	vtable-init
SplashData	GameBaseData	lifetimeMS	1	4	S32	100	0x64	1		0x00691690	0x005e27d0	0x0069170f	vtable-init
SplashData	GameBaseData	lifetimeVariance	1	4	S32	104	0x68	1		0x00691690	0x005e27d0	0x00691724	vtable-init
SplashData	GameBaseData	scale	16	12	Point3F(12B)	108	0x6c	1		0x00691690	0x005e27d0	0x006916bb	vtable-init
SplashData	GameBaseData	width	5	4	F32	120	0x78	1		0x00691690	0x005e27d0	0x00691739	vtable-init
SplashData	GameBaseData	height	5	4	F32	124	0x7c	1		0x00691690	0x005e27d0	0x0069177e	vtable-init
SplashData	GameBaseData	numSegments	1	4	S32	128	0x80	1		0x00691690	0x005e27d0	0x00691751	vtable-init
SplashData	GameBaseData	velocity	5	4	F32	132	0x84	1		0x00691690	0x005e27d0	0x00691769	vtable-init
SplashData	GameBaseData	acceleration	5	4	F32	136	0x88	1		0x00691690	0x005e27d0	0x00691796	vtable-init
SplashData	GameBaseData	texWrap	5	4	F32	140	0x8c	1		0x00691690	0x005e27d0	0x006917f6	vtable-init
SplashData	GameBaseData	texFactor	5	4	F32	144	0x90	1		0x00691690	0x005e27d0	0x0069180e	vtable-init
SplashData	GameBaseData	ejectionFreq	5	4	F32	148	0x94	1		0x00691690	0x005e27d0	0x00691826	vtable-init
SplashData	GameBaseData	ejectionAngle	5	4	F32	152	0x98	1		0x00691690	0x005e27d0	0x0069183e	vtable-init
SplashData	GameBaseData	ringLifetime	5	4	F32	156	0x9c	1		0x00691690	0x005e27d0	0x00691856	vtable-init
SplashData	GameBaseData	startRadius	5	4	F32	160	0xa0	1		0x00691690	0x005e27d0	0x0069186e	vtable-init
SplashData	GameBaseData	times	5	4	F32	164	0xa4	4		0x00691690	0x005e27d0	0x006917ae	vtable-init
SplashData	GameBaseData	colors	12	16	ColorF(16B)	180	0xb4	4		0x00691690	0x005e27d0	0x006917c6	vtable-init
SplashData	GameBaseData	texture	7	4	string(char*)	244	0xf4	2		0x00691690	0x005e27d0	0x006917de	vtable-init
SplashData	GameBaseData	explosion	25	4	ExplosionData*	260	0x104	1		0x00691690	0x005e27d0	0x00691886	vtable-init
StaticShapeData	ShapeBaseData	noIndividualDamage	3	1	bool(4)	812	0x32c	1		0x00602940	0x005e4c20	0x00602958	vtable-init
StaticShapeData	ShapeBaseData	dynamicType	1	4	S32	816	0x330	1		0x00602940	0x005e4c20	0x00602970	vtable-init
StationFXPersonal	GameBase	stationObject	1	4	S32	652	0x28c	1		0x0069c170	0x005e3670	0x0069c188	vtable-init
StationFXPersonalData	GameBaseData	delay	5	4	F32	68	0x44	1		0x0069bd10	0x005e27d0	0x0069bd25	vtable-init
StationFXPersonalData	GameBaseData	fadeDelay	5	4	F32	72	0x48	1		0x0069bd10	0x005e27d0	0x0069bd3a	vtable-init
StationFXPersonalData	GameBaseData	lifetime	5	4	F32	76	0x4c	1		0x0069bd10	0x005e27d0	0x0069bd4f	vtable-init
StationFXPersonalData	GameBaseData	height	5	4	F32	80	0x50	1		0x0069bd10	0x005e27d0	0x0069bd64	vtable-init
StationFXPersonalData	GameBaseData	leftRadius	5	4	F32	84	0x54	1		0x0069bd10	0x005e27d0	0x0069bdb8	vtable-init
StationFXPersonalData	GameBaseData	rightRadius	5	4	F32	88	0x58	1		0x0069bd10	0x005e27d0	0x0069bdcd	vtable-init
StationFXPersonalData	GameBaseData	numArcSegments	1	4	S32	92	0x5c	1		0x0069bd10	0x005e27d0	0x0069bd79	vtable-init
StationFXPersonalData	GameBaseData	numDegrees	5	4	F32	96	0x60	1		0x0069bd10	0x005e27d0	0x0069bd8e	vtable-init
StationFXPersonalData	GameBaseData	trailFadeTime	5	4	F32	100	0x64	1		0x0069bd10	0x005e27d0	0x0069bda3	vtable-init
StationFXPersonalData	GameBaseData	leftNodeName	7	4	string(char*)	104	0x68	1		0x0069bd10	0x005e27d0	0x0069bde2	vtable-init
StationFXPersonalData	GameBaseData	rightNodeName	7	4	string(char*)	108	0x6c	1		0x0069bd10	0x005e27d0	0x0069bdf7	vtable-init
StationFXPersonalData	GameBaseData	texture	7	4	string(char*)	112	0x70	2		0x0069bd10	0x005e27d0	0x0069be0c	vtable-init
StationFXVehicle	GameBase	stationObject	1	4	S32	652	0x28c	1		0x0069d790	0x005e3670	0x0069d7a8	vtable-init
StationFXVehicleData	GameBaseData	glowTopHeight	5	4	F32	68	0x44	1		0x0069d0e0	0x005e27d0	0x0069d0f5	vtable-init
StationFXVehicleData	GameBaseData	glowBottomHeight	5	4	F32	72	0x48	1		0x0069d0e0	0x005e27d0	0x0069d10a	vtable-init
StationFXVehicleData	GameBaseData	glowTopRadius	5	4	F32	76	0x4c	1		0x0069d0e0	0x005e27d0	0x0069d11f	vtable-init
StationFXVehicleData	GameBaseData	glowBottomRadius	5	4	F32	80	0x50	1		0x0069d0e0	0x005e27d0	0x0069d134	vtable-init
StationFXVehicleData	GameBaseData	numGlowSegments	1	4	S32	84	0x54	1		0x0069d0e0	0x005e27d0	0x0069d149	vtable-init
StationFXVehicleData	GameBaseData	glowFadeTime	5	4	F32	88	0x58	1		0x0069d0e0	0x005e27d0	0x0069d15e	vtable-init
StationFXVehicleData	GameBaseData	armLightDelay	5	4	F32	92	0x5c	1		0x0069d0e0	0x005e27d0	0x0069d173	vtable-init
StationFXVehicleData	GameBaseData	armLightLifetime	5	4	F32	96	0x60	1		0x0069d0e0	0x005e27d0	0x0069d188	vtable-init
StationFXVehicleData	GameBaseData	armLightFadeTime	5	4	F32	100	0x64	1		0x0069d0e0	0x005e27d0	0x0069d19d	vtable-init
StationFXVehicleData	GameBaseData	lifetime	5	4	F32	104	0x68	1		0x0069d0e0	0x005e27d0	0x0069d227	vtable-init
